Address,Latitude,Longitude
Big Powder River Road East,45.440295,-105.370283
"SR 566, 3 Miles N of Birney",45.366151,-106.48982
Scott's Bluff National Monument,41.82967,-103.707886
280 SOUTH RUSSELL STREET,39.472471,-118.783624
1562 KATIE AVE,36.120472,-115.130832
"Ries Rd, Spring Mountain Youth Camp, Mt. Charleston",36.318874,-115.586128
"11357 N. Decatur Blvd., Las Vegas",36.336099,-115.210284
"11480 Mt. Potosi Canyon Rd., Las Vegas",35.980826,-115.531678
320 HARDIE LANE,39.602787,-119.247741
"Overpeck Park, 40 Fort Lee Road",40.870436,-73.991994
11850 Sunset Gardens SW,35.06407,-106.76151
"750 N.SOLANO DRIVE, LAS CRUCES, NM",32.317593,-106.768337
Carlsbad Caverns National Park,32.1783,-104.4406
"2320 N. JEFFERSON ST, HOBBS, NEW MEXICO",32.726656,-103.122917
"3412 Raymond Reed Blvd, Deming, NM",32.2558,-107.7227
040 TRADING POST ROAD,35.615306,-106.725034
"423 HWAY 539, NAVAJO DAM, NM 87419",36.809735,-107.652192
"2001 Aviation Drive, Santa Fe, NM",35.61975,-106.07968
"1000 W. MAIN ST, LOS LUNAS, NM 87031",34.8147,-106.7396
160 CONVENT AVENUE,40.81976,-73.94825
2 South Mountain Road,41.18208,-74.02819
106 WAGGIN' TRAIL,35.928999,-81.189758
220 Cherry Street,35.897068,-80.557278
FRATERNITY CHURCH ROAD,36.026612,-80.341962
2388 State Highway 128,35.765413,-82.264944
WESTERN DELAWARE TRIBAL COMPLEX,35.111944,-98.252778
"968 SW BASELINE RD.  LAWTON, OK 73501",34.507665,-98.400872
"2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)",34.63298,-98.42879
LAKE WAURIKA CORP. OF ENG. OFFICE,34.226639,-98.03544
"SAC & FOX NATION TRIBAL COMPLEX, STROUD",35.6725,-96.657222
HC 15 Box 72,34.477,-94.656
Located next to Cherokee Casino - Fort Gibson,35.772608,-95.269908
"From Main Street, take Mathews Ave north; after left curve, take first right. Follow unpaved access road NE to shelter.",36.670259,-96.340313
APPROXIMATELY 1/2 MILE NORTHWEST OF MARBLE CITY ON N4610 ROAD,35.581174,-94.830059
"207 Cherokee Boulevard, Roland, OK  74954",35.40814,-94.524413
Bend Deschutes County Road Department (BRD),44.021896,-121.260166
"17180 SW Lasich Lane, Sherwood  -  Lasich and Roy Rogers (SLR)",45.402446,-122.854437
Kutztown University Campus,40.51408,-75.789721
3545 W. Newport Road,40.043833,-76.1124
"HC 1, BOX 95-B    NEAR RT 611 & BROOKDALE ROAD",41.08306,-75.32328
2650 Delta Road,39.86097,-76.462055
215 McAlister Road [Big Creek],34.623236,-82.532059
510 Garrison Road [Hillcrest],34.751848,-82.256701
7401 Mountain View Road [Famoda Farm],35.057395,-82.372881
1241 Green Sea Road [Green Sea],34.126415,-78.974517
901 Allgood Bridge Road [Wolf Creek],34.851537,-82.744576
8301 HICKORY VALLEY RD- EASTSIDE UTILITY FILTER PLANT (RESERVOIR ROAD ),35.102638,-85.162194
1605 Stone Tree Drive,31.088002,-97.679734
792 E Northside Dr,33.410648,-96.94459
9511 Avenue V 1/2,29.254474,-94.861289
325 Golf Course Road,26.131081,-97.937265
Unavailable,29.867756,-93.951163
1516 17th Street,29.979958,-94.004746
"8600 WEST 24000 NORTH PORTAGE, UTAH",41.945874,-112.233973
Dutch John Airport,40.922,-109.392
"434 NORTH 50 WEST, TOOELE, UTAH",40.543309,-112.299618
Little Mountain,40.538,-109.7
Dinosaur National Monument,40.4372,-109.3047
2 Miles west of Redwash atop Deadman's Bench,40.206291,-109.353932
2 miles south of Ouray and south of the White and Green River confluence,40.05671,-109.688108
"1215 NORTH LAVA FLOW DRIVE, SANTA CLARA, UTAH",37.129,-113.637
"ZION NATIONAL PARK, UTAH",37.1983,-113.1506
"228 32ND STREET, OGDEN, UTAH",41.206321,-111.975524
"Lambs Lane, behind Albemarle High School Athletic Field",38.07657,-78.50397
Olympic National Park - Deer Park,47.949306,-123.265278
"Northwest Indian College, 17113 Tallawhalt Lane",48.397787,-122.504971
3104 E AUGUSTA AVE,47.672482,-117.364852
931 NORTHERN PACIFIC ROAD,46.952562,-122.59527
WHEELING - WARWOOD WATER PLANT,40.114876,-80.700972
BAD RIVER TRIBAL SCHOOL - ODANAH,46.60234,-90.65615
3550 MORMON COULEE RD,43.7775,-91.2269
1310 CLEVELAND AVE,43.020075,-88.21507
Basin (WARMS station),44.28,-108.041111
ATLANTIC RIM SUNDOG LOCATION,41.386944,-107.616667
Devil's Tower National Monument,44.5969,-104.7048
Spring Creek Encana,43.081667,-107.549444
Boulder APPROX 3 MILES WEST OF BOULDER,42.719,-109.753
DANIEL SOUTH ~ 4 MILES SO OF DANIEL WYO OFF OF HWY 189,42.7907,-110.0551
Pinedale Gaseous Monitor on west side of City Park and Pine Creek,42.869824,-109.87076
Juel Spring - 20 miles NW of Farson on the west side of US Highway 191,42.373499,-109.560498
"CARRETERA SAN FELIPE, KM 3.5, FRACC LAGUNA CAMPESTRE",32.570338,-115.449436
"ROUTE 9, DURHAM",43.974622,-70.124608
3300 EAST FIFTH ST (CITY YARD),39.167247,-119.731702
"3714 Western Ave, Brookings, SD  57006",44.348604,-96.807299
7108 SEEAIRE ST - BLACK HAWK ELEMENTARY,44.155636,-103.315765
31102 471st Ave,42.880212,-96.785339
"361 Tombigbee Rd, Livingston, TX 77351",30.7017,-94.6742
"Palo Duro Canyon State Park, Canyon, TX 79015",34.8803,-101.6649
"200 HOMER DRIVE (NEW SOUTH EXPRESS WAREHOUSE), TALLADEGA, AL",33.498434,-86.122639
"1901 Airport Road, South Lake Tahoe",38.910188,-119.996295
"220 MAIN ST., STE 204, BRAWLEY",32.97833,-115.53917
"PEACE VALLEY ROAD, LEBEC",34.813034,-118.884819
MACON-WEST 6890 MOSLEY DIXON ROAD,32.827967,-83.788749
SHEPHERD BUS BARN,45.942588,-108.351645
1404 WEBSTER ST.,39.780708,-84.182144
503 NORTH 6TH STREET,40.392694,-75.925222
130 WEBB DRIVE Loudon TN 37774,35.744539,-84.317057
"JONAH  APPROX 40 MILES NW OF FARSON, WY",42.43647,-109.6959
416 ALABAMA AVENUE,35.151194,-90.041559
End of 90th Street @ Jefferson County Airport,29.942798,-94.00077
Yosemite National Park - Mobile 1,37.7481,-119.5917
Yosemite National Park - Mobile 2,37.8375,-119.45
1565 30th St,40.013783,-105.25405
12525 Quicksilver Road,40.1489,-105.059233
Bell Ranch,39.489,-107.66
Abraham Lincoln Birthplace National Historic Park,37.5314,-85.7347
Natchez Trace Parkway,33.6636,-89.0622
Agate Fossil Beds National Monument,42.4283,-103.7294
47697 SHORTMILE ROAD,45.667889,-118.645883
Padre Island National Seashore,27.4267,-97.2983
Olympic National Park - Hurricane Ridge Portable,47.995,-123.3847
Atlantic Rim Met.,41.3968,-107.61934
OCI - Downwind (East of facility),41.735325,-109.640283
1520 PATTERSON AVE.,36.102244,-119.56565
Geneva Basin,39.575,-105.73
NEAR_COUNTY_ROADS_37_AND_72,40.948706,-103.219075
HIGH_PLAINS_ ENERGY_ SITE,40.388466,-103.500573
EAST_DESERT_COVE_DRIVE,38.345347,-104.691145
"CARTHAGE: 530 Juniper, Carthage, MO 64836",37.198286,-94.317246
9877 ALABAMA AVE. SW,40.67173,-81.64077
"CLIFTON PARK,ROSE STREET,BALTO.MD.21213",39.318611,-76.5825
DUCHARME AND MAIN STREET,47.014161,-114.230894
2200 SAN PEDRO NE,35.102652,-106.577438
LAKE MURRAY STATE GOLF COURSE,34.077597,-97.108624
400 N.E. 3RD ST.,34.002599,-96.714999
US HWY 41 AT STATE ROUTE 77,36.123611,-89.285278
4977 STATE LINE ROAD,36.504167,-89.001389
BIRMINGHAM WATER WORKS MULBERRY FORK FACILITY,33.638846,-87.11853
"6443 KOMATKE LN, LAVEEN (VEE QUIVA CASINO - ST JOHNS)",33.314926,-112.163055
350 WILD HORSE ROAD,39.048051,-95.193349
BIG LAKE/JUNCT BIG LAKE RD & YOUTH CAMP,44.383452,-121.864502
636 LOOKOUT MOUNTAIN RD,39.726575,-105.246799
186 COUNTY ROAD,44.963459,-67.060476
7678 COLLEGE RD.,46.351826,-94.237179
WHEELING EPA (METHODIST BLDG),40.06879,-80.72111
"CHOPPS POINT ROAD, WOOLWICH",43.981118,-69.828222
AGAMENTICUS ROAD,43.223554,-70.691556
1130 Capshaw Road,34.772727,-86.756174
100 WEST SWANSON AVENUE,61.598796,-149.455255
"11645 Atwood Street, Auburn",38.93568,-121.09959
"33700 Borel Road, Winchester, CA 92596",33.583018,-117.072202
"46575 Road 417 Coarsegold, CA   93614",37.2136,-119.699065
17820 County Road 17,40.506946,-107.891109
Norwood,38.132,-108.285
Briggsdale,40.65,-104.33
208 Sawgrass Rd,29.489083,-81.276833
1420 E Midway rd,27.389079,-80.311033
NORTH THOMAS ST.,40.244913,-88.188519
Illinois Building State Fairgrounds,39.831522,-89.640926
"Mt. Pass, State Hwy 160 way to Pahrump",36.017771,-115.497233
650 Quartz,35.810183,-115.646285
"Southeast of Las Vegas, Near comm towers in Henderson, NV",35.94583,-115.043609
2236 ASHEVILLE ROAD,35.507224,-82.963625
125 Birch Road,40.337328,-76.383447
Kings Mountain NMP - Brown's Mountain,35.131389,-81.405
Lyndon B. Johnson NMP - Hay Barn,30.262583,-98.629028
"On Prperty of Resident at 351 W 2500 E.  Price, Utah",39.60996,-110.800749
" 1/4 mile South of US 40 off 4500 Wesst Fruitland, Utah",40.208652,-110.841056
6000 SOUTH AND 10000 WEST (MYTON),40.216779,-110.182742
Escalante National Monument - Visitor Center,37.775556,-111.614722
WHITEROCKS & COUNTY ROAD,40.483598,-109.906796
"5509 Highway 53 South, Eau Claire",44.76249,-91.41445
Gillette College Tech Center  Mobile Trailer,44.265833,-105.504167
Pavillion,43.258556,-108.578889
Wyoming Range/West Fontenelle Dr.,42.98,-110.353
Big Piney Site #3,42.486361,-110.098861
Hiawatha Green Site,41.158,-108.619
Grand Teton NP - Science School,43.670833,-110.599472
SOUTH GULKANA STREET,61.598898,-149.10622
429 Ernest Lancaster Dr.,36.011703,-94.167436
"984 East Avenue, Chico",39.76168,-121.84047
2000 South Union Ave. Bakersfield CA  93307,35.331612,-118.999961
"480 ALTA RD, OTAY MESA, CA",32.57816,-116.92135
13224 Patterson Pass Road,37.689615,-121.631916
9885 Alcosta BLVD,37.743649,-121.934188
Milerton Road and Winchell Cove Road,36.985119,-119.658339
"5599 Traffic Way, Atascadero CA",35.49453,-120.66617
"103 Morris Street,",38.403765,-122.818294
"1834 Walnut Street, Red Bluff, CA 96080",40.17093,-122.25556
Douglas Pass,39.598,-108.805
Kremmling,40.058,-106.37
Deadman,40.829,-105.752
Near summit of Berthoud Pass off US Highway 40,39.794391,-105.76398
Garfield County - Battlement Mesa,39.43806,-108.02611
"Vogelaar Park, Glenwood Springs",39.5464,-107.3286
"Rocky Mountain School, Carbondale",39.4125,-107.23056
33902 US Hwy. 40,40.329253,-108.49424
"Fairplay, Colorado",39.240278,-105.983056
Pawnee Buttes,40.813,-104.036
"Meigs Point, Hammonasset State Park",41.256788,-72.55327
"301 Van Buren Street, N.W. Washington DC 20012",38.970092,-77.016715
"968 N 8th Street, Lantana, FL 33462",26.593808,-80.058492
4743 MANNHEIM RD.,41.965193,-87.876265
"Granger- Beckley St.  12441 Beckley. St., Granger",41.754722,-86.11
4831 Helmsburg Rd.- Helmsburg,39.263914,-86.292269
1650 Ludlow Ave.- Indianapolis- I 70,39.787933,-86.13088
226 SUNSET STREET,37.04926,-86.21487
1178 W.J. Bernard Road,30.088872,-91.869595
30 SCHOOL ST - HASTINGS MIDDLE SCHOOL,41.645381,-70.897504
VETERANS FIELD,42.605816,-72.596689
170 Clinton Street(Buckley),42.065106,-71.012129
28 University Road,46.713694,-92.511722
1444 E 18th St,44.965242,-93.254759
St. Croix Trail N,45.168004,-92.765136
3925 Sunset Drive,32.346722,-90.225667
303 East Aztec Drive Lewistown MT 59457,47.048537,-109.455315
"2309 Short Oil Road, Malta, MT 59538",48.317507,-107.862471
298 ARROYO GRANDE,36.048705,-115.052942
3570 Lyman Street,36.606003,-114.473983
No Address,36.357786,-115.362234
Ruby Guard,40.733,-115.23
2601 SOUTH CARSON ST (OLD NATIONAL GUARD ARMORY),39.1447,-119.7661
"21 New Mexico 96, Coyote, NM, 87012",36.187742,-106.698369
700 Liledoun Road,35.9138,-81.191
1501 Acquoni Rd.,35.498711,-83.310242
10th Street West,48.15278,-103.63951
6380 S.R. 87. KINSMAN,41.454568,-80.589528
"Murry State College, Tishomingo OK 73460",34.214818,-96.676936
Locted behind the Kickapoo Community Childcare Center on Highway 102,35.4884,-97.090278
"6745 Bradbury Court, Tualatin, OR  (NO2 roadway site)",45.393497,-122.747894
"1500 Pacific Ave, Natrona Heights, PA 15065 (Harrison)",40.617488,-79.727664
"RT 4148 Main St, Monroe, PA 18832",41.705226,-76.512726
220 Meddings Road,40.268963,-80.243995
8406 Georgia Avenue,31.122419,-97.431052
1602 W Teege Avenue,26.200335,-97.712684
675 West 220 North,41.842649,-111.852199
Snowbird,40.569,-111.659
14058 Mirabella Dr.,40.496392,-112.036298
Dark Canyon,37.823,-109.771
2163 W. Erda Way,40.600532,-112.353414
628 North 1700 West,40.46471,-109.561472
"147 N 870 W, Hurrricane, Utah",37.179125,-113.305096
526 S Clodfelter Rd,46.204582,-119.243743
N7563 Hwy 42,43.815596,-87.792235
N4440 Laatsch Lane,43.0034,-88.8283
4504 64th Ave.,42.5956,-87.88576
4500 Charles St.,42.77711,-87.79689
1501 Ritsher St.,42.51831,-89.06347
360 E. 5th Street,44.8357,-108.386
HWY 59,42.796372,-105.361822
"Converse County Long-Term 16 Miles West of Wyoming Highway 59 on Highland Loop Road, North side of road",43.101281,-105.498931
"369 E. Antelope, Douglas",42.766972,-105.303528
"2800 Pheasant Drive, Casper",42.82231,-106.36501
"Sheridan, WARMS station",44.933611,-106.847222
"Newcastle, WARMS station",43.873056,-104.191944
"221 Fairway Drive, Tahoe City, CA 96145",39.166017,-120.148833
"1445 1st Street, Lincoln",38.885528,-121.303144
555 Glenwood Drive,37.07206,-122.00764
"814 Waldron Rd.,  Durant OK 74701",33.945379,-96.405726
"Located 4 miles south of Perkins, OK on E0760 Road south of the Iowa Tribe Bah-Kho-Je Pow Wow Grounds",35.91342,-97.02482
415 County Rd Engelwood Tn 37329,35.4685,-84.454
220 South 1000 East,40.452267,-109.510393
Rock Sprgs - 1275 Adams Ave.,41.575,-109.207
54 DELTA STATION ROAD,35.33395,-90.24587
16432 HIGHWAY 64,35.277672,-90.450692
"MULTORPOR, BOX 87, GOVT CAMP, OR 97028",45.28845,-121.782775
"BLYN LOOKOUT RELAY SITE, SEQUIM",48.008465,-122.972863
"Located behind Environmental Office on Hardesty Road, Shawnee, OK",35.302864,-96.918326
276 Munn Road East [Fort Mill Army National Guard],35.0158,-80.9662
1 Bolivar Dr,37.864767,-122.302741
50 TU SU LANE,37.362137,-118.417478
5545 Reservoir Road.,40.070016,-105.220238
7250 County Road 5,38.342743,-108.99495
"9300 CR 234 Micanopy, FL",29.566112,-82.26608
"Woodland Rd, Kamiah, ID 83536",46.2756,-116.0216
"Smith Farm Road, West Bethel",44.377794,-70.854697
2024 A Riverview Road,39.2572,-76.3446
 ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.,39.169533,-76.627933
23751 FENKELL ST (ELIZA HOWELL-NR),42.385998,-83.266189
23751 FENKELL ST (ELIZA HOWELL-DW),42.386811,-83.270506
1660 Pavilion Boulevard,35.314158,-80.713469
"10739 CORDUROY RD., CURTIS, OHIO",41.669001,-83.28717
1521 S. Lombard,36.35586,-96.01243
7740 N. 400 Rd,36.908115,-95.88235
1112 CHERRY HEIGHTS ROAD,45.602419,-121.203387
Kings Mountain NMP - RAWS Station,35.1456,-81.4022
996 Avenue of the Nations,34.9127,-80.8745
485 Century Circle (Coastal Carolina),33.8005,-78.9941
"204 'L' ST., LINCOLN, CA. 95648",38.889891,-121.307704
Top of Frenchman Mountain comm tower,36.176937,-114.999443
101 Laughlin Civic DriveLaughlin,35.169462,-114.580254
"3148 Elmore Road, Wetumpka, Alabama 36092",32.53568,-86.255193
"510 6th Place South, Phenix City, Alabama  36869",32.437028,-84.999653
1200 Commerce Dr.,34.612055,-112.463213
"2617 S. Main Street, Lakeport, CA 95453",39.01893,-122.91333
Magnolia Drive and Route 221,38.278849,-122.275024
"2885 MOORE ROAD, LINCOLN, CA 95648",38.867937,-121.338353
"Joshua Tree National Park, California",33.747236,-115.820124
"84245 Vista Del Norte, Indio, CA   92203",33.71969,-116.1897
450B 24th Street,32.710177,-117.142665
"Paonia, Colorado",38.8764,-107.6023
"831 Miners Mesa Road, Black Hawk Colorado 80422",39.792519,-105.49127
"501 West Sunset Blvd, Towaoc CO",37.20006,-108.7331
"Connecticut Valley Hospital, Near Battell Hall",41.55,-72.626
"151 Lamstein Lane, Royal Palm Beach, FL 33411",26.687606,-80.219619
21965 MAPLE SUMMTT ROAD,39.101439,-90.344494
Kokomo- 1802 E. Vaile Ave.,40.481347,-86.109688
15795 NW 58th Street,41.849433,-93.697617
4320 Billtown Road,38.182435,-85.574361
25 Silver Lake Blvd,42.452299,-73.239648
Manning Rd,42.612085,-71.306986
9870 STOLL RD (ROSELAKE2),42.798339,-84.393795
highway 8 west,33.750838,-90.734175
"FOLEY WEST: 2100 Highway Y, Foley, MO 63347",39.04577,-90.84927
"7200 Pyramid Hwy, Sparks, NV, 89441",39.621434,-119.71877
727 Carlsbad Caverns Highway,32.178157,-104.443447
8FQG+97 Santa Ana Pueblo,35.338407,-106.524292
Chaco Culture National Historical Park - Radio Repeater,36.035,-107.904167
15 Shore Dr. Setauket-East Setauket NY 11733,40.961017,-73.139046
FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832
2200 HENSLEY AVE.,39.384671,-84.540537
4625 LOCK RD.,40.27886,-82.679563
8955 EAST MAIN ST.,39.954457,-82.75892
"863 N 4210 Rd. Hugo, OK 74743",34.153,-95.3213
Oklahoma Union School,36.91841,-95.632286
23RD NE AND D ST (SALEM STATE HOSPITAL),44.943114,-123.005934
New Salem Rd,39.917663,-79.805499
Guadalupe Mountains National Park,31.891389,-104.809722
Escalante National Monument,37.775544,-111.615473
3840 North 325 East,37.74743,-113.055525
4951 South Galleria Dr,40.662878,-111.901188
"30 NORTH MAIN STREET, LINDON, UTAH",40.341389,-111.713611
1313 4TH STREET HUNTINGTON,38.410242,-82.432436
3692 County Road NN,42.66218,-88.48703
Johnson County - Intersection of Reno Road & Coal Mine Road,43.87483,-106.50974
PR-108,18.216038,-67.144107
Calle 15 & Venustiano Carranza Water Well #10,32.466389,-114.768611
"206 Queen Ann Road, Wetumpka, Alabama  36092",32.538364,-86.232347
14026 S. 645 Road,36.804669,-94.725024
G&G/CORNER OF GARRET & GOULD,42.876725,-112.460347
"950 Succotash Rd South Kingston, ri 02879",41.377434,-71.524337
985 Gorge Blvd.,41.103028,-81.496253
2782 South Corporate Park Dr.,40.709762,-112.00876
1480 North 8000 West,40.807897,-112.087717
GARDINER H.S.-WEST HILL ROAD,44.226737,-69.788656
176 County Rd,44.963894,-67.061325
6767 Ojo De Agua,31.86247,-106.5473
160 Harvard Street,29.772915,-95.395784
820 Valley View Dr. Mesquite,36.815897,-114.050347
7929 West Mountains Edge Parkway,36.004733,-115.268517
"3700 Liberty Heights Ave. Henderson, NV",35.987908,-115.148885
"1200 Ave G. Boulder City, NV",35.969848,-114.835007
"3075 N Walnut Rd, Las Vegas, NV",36.214465,-115.091437
"47685 W. Eco-Museum Rd Maricopa, AZ 85139",33.031038,-112.078111
"1403 Princeton St., Ft. Myers, FL 33901",26.602016,-81.877908
7697 S. Orange Blossom Trail,28.453167,-81.397139
844 N. Scatterfield - Anderson Eastside Elementary,40.125703,-85.652184
17065 County Road 28,40.181625,-104.72613
Piceance Basin - Mobile,39.8723,-108.2183
5124 South Hatch Drive,39.620408,-105.33872
2708 EDWARDS STREET,38.901362,-90.146308
18388 190th Street,34.984686,-97.522753
"3234, 900 N Stiles Ave, Oklahoma City, OK 73104",34.745832,-98.967698
"1800 W 181st St S, Mounds, OK  74047",35.901324,-96.012749
"1567 Blue Grass Trail, Newport, VA 24128",37.3232,-80.4572
"702 N Aurora Street, Stockton, CA 95202",37.961578,-121.281414
1773 CA-58 BUS,35.046528,-118.162833
10659 W. Delano Street,34.181977,-118.363036
"805-203 S Touchet Rd., Dayton, WA 99328",46.2026,-117.9539
Birch Rd & Metro Dr,40.338516,-76.394788
801 4TH AVE SW - WATERTOWN,44.89965,-97.128802
59 Monatiquot St,42.241229,-70.963346
1101 W. Queen St. (Garrison Arena),34.635958,-82.810667
320 Airport Rd (Moncks Corner),33.183016,-80.030712
13013 CORLETT AVE.,41.456813,-81.592358
3700 BELEVEDERE ROAD,26.693399,-80.099209
615 EAST HOUSTON STREET,29.426944,-98.486389
"7002 MAGNOLIA AVE., RIVERSIDE",33.94603,-117.40063
"864 NW 3rd Street, Miami, FL 33127",25.798709,-80.210048
1128 N.  27TH AVE-GREENWOOD STATION,33.46093,-112.11748
500 SOUTH BROAD STREET-PARKING LOT (CHS),39.944651,-75.165206
"Oldtown Fire Station, 1100 Hillen Street",39.297733,-76.604603
"Engine No. 2, Main Street and Greenwood Avenue",40.757501,-74.2005
ANTELOPE SITE 3,43.426621,-105.386453
"BELLE AYR BA-4,5N,5S",44.097074,-105.343164
971 Yuma Street,39.73217,-105.0153
10 Huntley Place,41.771444,-72.679923
Cool Sports Road,38.525945,-90.0391
19 VON HILLERN ST,42.325186,-71.056061
2501 SUNRISE AVENUE,36.163962,-115.11393
1311 East Central Drive,43.593929,-116.38125
NE of West Park Entrance Gate,44.657014,-111.089618
Hilight-Reno Junction Gas Plant,43.84033,-105.35955
"6011 ROLLINS AVE, DES MOINES IOWA",41.593156,-93.701341
1000 Solar Way Clarksville TN  37040,36.638454,-87.239843
"Bryan Park, 4308 Hermitage Road, Richmond, VA",37.59088,-77.46925
"FOREST PARK: McKinely Dr., St. Louis, MO 63110",38.63114,-90.28115
"BLUE RIDGE, I-70: 4018 Harvard Lane, Kansas City, MO 64133",39.047911,-94.450513
CR 550 S,38.276323,-87.552938
3500 EAST,41.462831,-81.580125
650 N. MOJAVE,36.176361,-115.103614
3001 HARRIS AVE.,39.160058,-84.439102
ADJACENT TO SUBSTATION DIVISION STREET,48.72115,-116.199594
ADJACENT TO 472 SOUTH CANYON CREEK ROAD,43.151644,-115.71106
GREEN CASTLE,40.254747,-92.878521
MERCER COUNTY,40.56,-93.418333
N. 5TH STREET,36.313427,-95.292468
1500 W. POPLAR,36.410311,-97.897003
9901 INDIANA ST.,39.87639,-105.165611
6431 CORSON AVE S,47.545377,-122.323458
11190 N. HIGHWAY 93,39.899708,-105.240823
COUNTY ROAD 750 NORTH,37.981162,-87.032497
15TH STREET AND FRONT/BOISE,43.618668,-116.213138
"RIVERSIDE AVENUE, BURLINGTON VT",44.492057,-73.208487
"1413 S. CINCINNATI, TULSA, OK 74119",36.141697,-95.983793
HIGHWAY 333,35.035933,-106.390083
TRACY RANCH,43.634688,-105.196401
Owens Ct.,37.701222,-121.903019
9904 IH 35 N,29.529432,-98.391403
1007 Knox Ave,37.338135,-121.849783
10th & Weller,47.597222,-122.319722
Hayes/Park st,41.829495,-71.417457
1802 S 36th St,47.22634,-122.46256
330 3rd Ave NE,47.241153,-119.847824
4903 Acoma St.,39.7861,-104.9886
822 North Loop,29.81453,-95.38769
Antelope Site 7,43.42542,-105.388566
16750 Kenyon Ave,44.706123,-93.285803
25609 EMERY ROAD,41.44013,-81.494833
3248 W. Moreland,33.46173,-112.12796
8652 LBJ Freeway,32.92118,-96.75355
9300 W JEFFERSON,42.290767,-83.12066
De Diego Highway,18.422595,-66.120012
1030 Remount Road,35.213171,-80.874084
1517 Durrett Lane,38.1936,-85.7119
4380 OLD COURT RD,39.371679,-76.746814
3112 N. Grand BLVD,35.50307,-97.577981
3428 COLERAIN AVE.,39.146025,-84.538375
6831 Backlick Road,38.76835,-77.18347
7560 SMOKY ROW RD.,40.11107,-83.065415
5600 Perimeter Road,25.785472,-80.284206
1550 W. College Ave.,42.93257,-87.93434
5617 Westward Avenue,29.7216,-95.49265
8912 N IH 35 SVRD SB,30.35386,-97.69166
2482 Foundry Park Ave,36.710833,-119.7775
2826 TRIPLE OAK DRIVE,35.8652,-78.8197
4100 MONTGOMERY DRIVE,39.988842,-75.207205
5895 Long Beach Blvd.,33.859662,-118.200707
2330 S. Castle Harbour,34.030833,-117.61722
3600 Benning Road N.E.,38.89477,-76.953426
I610 at West End Blvd.,29.996013,-90.11819
2755 South Rancho Drive,36.139707,-115.175654
11403 Rancho Carmel Drive,32.985442,-117.08218
"100 Bercut Drive, Sacramento",38.593322,-121.503795
1198 California Parkway North,32.664753,-97.337917
18790 HAGGERTY RD (LIVONIA-NR),42.421502,-83.425042
"1919 W Fairmont Dr., Tempe, AZ",33.39623,-111.96799
500 N. Casino Center Boulevard,36.174365,-115.13977
5767 Macon Cove (Near Road Site),35.16126,-89.87065
Interstate 95 South Welocme Center,39.14313,-76.84611
"I-495, H Harding Expwy and 153rd St",40.739264,-73.817694
"1497 N Munro Street, Tampa, FL 33607",27.955133,-82.469532
"812 W. Vermont St., Anaheim, CA 92802",33.819305,-117.918759
NW Corner Interstate 10 & Etiwanda Ave,34.06812,-117.52579
"5895 Pepsi Place, Jacksonville, FL 32216",30.262778,-81.606833
"799 North I-95, Ft. Lauderdale, FL 33311",26.132677,-80.169817
"1110 5th Street West Birmingham, AL 35204",33.521427,-86.844112
"Hoyt Ave & Hudson St, south of toll plaza",40.85355,-73.96618
"3073 PANTHERSVILLE ROAD, DECATUR, GA 30034",33.698643,-84.272614
"6853 25th Street N., Petersburg, FL, 33702",27.834409,-82.665251
Laney College Eighth St. parking lot Aisle J,37.793624,-122.263376
"I-490 and 1775 East Avenue, Rochester, NY 14610",43.145013,-77.55728
"4901 Grant Avenue and James Street Philadelphia, PA. 19114",40.054171,-74.985166
"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",42.921107,-78.765825
"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",40.43743,-79.863572
"Georgia Institute of Technology, 6th Street and I-75, Atlanta, GA 30313",33.7784,-84.3914
601 W. Laurel Street,27.95555,-82.46714
"HEALTH DEPT BLDG, 2570 GRANT AVE",41.219167,-111.972778
1 Bradley Road,34.877064,-97.707801
Luis A. Ferre Highway,18.198712,-66.052237
"525 South Division Avenue, Orlando, FL 32805",28.53493,-81.384247
1404 Hospital Blvd,29.1307,-98.1481
152 Hurricane Drive,36.511708,-77.655389
2001 Westwind Drive,35.376953,-119.043889
1100B East Main Avenue,28.88044,-97.888065
Kennedy Expressway West,41.920009,-87.672995
"4135 S 36th Street, Phoenix, AZ",33.41046,-112.00264
"945 Transco Road, Chatham, VA  24531",36.83343,-79.337469
KINGERY EXPRESSWAY & TORRENCE AVENUE,41.57862,-87.557406
Yellowstone National Park - Old Faithful Snow Lodge,44.373056,-110.830833
Beaver Creek Air Quality Station,42.84586,-108.31202
11570 Warren Ave (Stellantis/FCA),42.388405,-82.979793
"EAST THOMAS, FINLEY, 841 FINLEY AVE. BP.",33.529444,-86.850278
3201 TURNAGAIN STREET,61.191514,-149.93493
11700 GREGORY RD,61.115,-149.8461
FEDERAL BLDG/2ND & CUSHMAN,64.844847,-147.723536
HUNTER ELEM/17TH & GILLIAM WY,64.832347,-147.733813
"202 WIEN ST, NATIONAL GUARD ARMORY",64.84179,-147.753258
